"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
58105,-7.027503112918942,-34.84594477416213,"cabedelo","PB"
58108,-6.984018449537319,-34.829458831890136,"cabedelo","PB"
58119,-7.1005607455063275,-35.86605658795273,"sao sebastiao de lagoa de roca","PB"
58107,-7.240182558976293,-35.92355247016561,"campina grande","PB"
58128,-7.1229330000000015,-35.7701625,"matinhas","PB"
58184,-6.679209101989148,-36.4203360808009,"nova palmeira","PB"
58200,-6.852396675699216,-35.50135992711205,"guarabira","PB"
58233,-6.536089543684673,-35.74425065533847,"araruna","PB"
58208,-6.8956903117971775,-35.52388573547235,"cuitegi","PB"
58255,-6.695727063715223,-35.539798246215895,"belém","PB"
58280,-6.825533064802394,-35.12509238324438,"mamanguape","PB"
58297,-6.809970277327546,-35.07364516396526,"rio tinto","PB"
58278,-6.611342326406382,-35.29317797808886,"jacarau","PB"
58230,-6.643642848591676,-35.790519151529885,"cacimba de dentro","PB"
58292,-6.602162478080554,-35.05116837872323,"mataraca","PB"
58268,-6.752456999999998,-35.43926417563684,"sertaozinho","PB"
58253,-6.6169637788120745,-35.46698334573153,"caicara","PB"
58220,-6.755011128517376,-35.637858557104366,"bananeiras","PB"
58270,-6.850781907937268,-35.38248124883926,"aracagi","PB"
58289,-6.913064844320036,-35.249002466294435,"cuite de mamanguape","PB"
58260,-6.685782564549773,-35.44370100000001,"serra da raiz","PB"
58275,-6.827509414324161,-35.25274423428967,"itapororoca","PB"
58225,-6.758801389530435,-35.662465844020765,"solânea","PB"
58213,-6.778855163242817,-35.496391215426996,"pirpirituba","PB"
58287,-6.890232075580671,-35.21641646878778,"capim","PB"
58228,-6.603619311896483,-35.63011720849979,"dona inês","PB"
58291,-6.7189792127764605,-35.26602567205188,"curral de cima","PB"
58210,-6.8450130239333085,-35.527593020901925,"piloezinhos","PB"
58254,-6.488616145109893,-35.432289056301535,"logradouro","PB"
58265,-6.685430710269375,-35.41858603350855,"duas estradas","PB"
58250,-6.675693076604444,-35.378012436219116,"lagoa de dentro","PB"
58273,-6.6521819999999465,-35.28909349999995,"pedro regis","PB"
58238,-6.780540392896977,-35.81915018330706,"casserengue","PB"
58328,-7.4037321621194385,-35.11363631772969,"pedras de fogo","PB"
58303,-7.149682373625689,-34.97251820386906,"santa rita","PB"
58380,-7.2888402469339475,-35.602284582618765,"ingá","PB"
58302,-7.151859844282361,-34.96347946232943,"santa rita","PB"
58340,-7.094054066530963,-35.227660806664296,"sape","PB"
58307,-7.1247574572441685,-34.938196309610895,"bayeux","PB"
58300,-7.1265034089987935,-34.9843490093104,"santa rita","PB"
58334,-7.24956328690132,-35.21121578197935,"sao miguel de taipu","PB"
58309,-7.13286951827377,-34.925421414871174,"bayeux","PB"
58305,-7.12001385040056,-34.90790378539592,"bayeux","PB"
58397,-6.966682040389099,-35.70005660745292,"areia","PB"
58301,-7.131692231396081,-34.97569791978114,"santa rita","PB"
58308,-7.133082783207259,-34.93300480817657,"bayeux","PB"
58382,-7.250463943847464,-35.66140362351248,"riachão do bacamarte","PB"
58388,-7.0374277165334345,-35.62979886985079,"alagoa grande","PB"
58360,-7.3280399999999295,-35.33167999999995,"itabaiana","PB"
58385,-7.186437372557089,-35.68138982659947,"serra redonda","PB"
58322,-7.287683058602798,-34.805811429681036,"conde","PB"
58375,-7.307725791571006,-35.47617609600081,"mogeiro","PB"
58326,-7.521612423194678,-34.909327207807195,"caapora","PB"
58396,-6.826642386160112,-35.75993617605351,"arara","PB"
58315,-6.930678608954652,-34.86891239104533,"lucena","PB"
58395,-6.819922220071013,-35.64147190634852,"serraria","PB"
58399,-6.9040744281326205,-36.011244785449954,"algodão de jandaíra","PB"
58398,-6.965790404406103,-35.797076394302934,"remígio","PB"
58354,-7.030629338204327,-35.46477766857841,"mulungu","PB"
58390,-6.947982726422445,-35.54495800976265,"alagoinha","PB"
58378,-7.3772975253356705,-35.63001541396184,"itatuba","PB"
58393,-6.8648796091135775,-35.60877539088641,"pilões","PB"
58345,-7.060950708304503,-35.32048283184985,"mari","PB"
58306,-7.126526540495077,-34.92352352733699,"bayeux","PB"
58338,-7.2657683081349145,-35.260607917772106,"pilar","PB"
58356,-7.125105986743473,-35.424336038939174,"gurinhem","PB"
58350,-7.143302999999946,-35.35303399999995,"caldas brandao","PB"
58304,-7.11817165505813,-34.94960056328675,"santa rita","PB"
58330,-7.373393796661798,-35.240735518982675,"juripiranga","PB"
58342,-7.1468385358762,-35.23806348305086,"sobrado","PB"
58320,-7.424419818893403,-34.910452768385184,"alhandra","PB"
58387,-7.1746410223209764,-35.58946358808622,"juarez tavora","PB"
58370,-7.357359192979004,-35.439985625594225,"salgado de sao felix","PB"
58337,-7.1412209981366574,-35.09316636578905,"cruz do espirito santo","PB"
58324,-7.473060538211956,-34.808186361339324,"pitimbu","PB"
58310,-6.999859925895077,-34.833871078961465,"cabedelo","PB"
58339,-7.247979163559713,-35.38216042203563,"são josé dos ramos","PB"
58410,-7.241552060463126,-35.882676803633274,"campina grande","PB"
58428,-7.216436682209007,-35.898859482514865,"campina grande","PB"
58475,-7.353397003889961,-35.90103084152794,"queimadas","PB"
58417,-7.251604711350922,-35.9146401386404,"campina grande","PB"
58430,-7.224416528449407,-35.91923870413756,"campina grande","PB"
58400,-7.216958744936218,-35.88635353719198,"campina grande","PB"
58404,-7.201989570999956,-35.899894999999965,"campina grande","PB"
58401,-7.209241574528204,-35.87778861740434,"campina grande","PB"
58432,-7.232781142391293,-35.91307189203072,"santa cecilia de umbuzeiro","PB"
58415,-7.245618873160597,-35.890975540106176,"campina grande","PB"
58407,-7.223608617819773,-35.87588797757268,"campina grande","PB"
58416,-7.229945965664336,-35.895003389519246,"campina grande","PB"
58429,-7.2175900335853065,-35.90832933166946,"santa cecilia de umbuzeiro","PB"
58414,-7.232554729384326,-35.8928744038317,"campina grande","PB"
58411,-7.253561493479122,-35.883807836112844,"campina grande","PB"
58433,-7.225673175688143,-35.92971003649949,"campina grande","PB"
58463,-7.748921999999948,-35.900233999999955,"santa cecilia","PB"
58450,-7.4835774817270115,-36.1330830828351,"boqueirao","PB"
58406,-7.216406120174294,-35.873252727451074,"campina grande","PB"
58483,-7.751435060732927,-36.319214717576266,"barra de sao miguel","PB"
58408,-7.248742168463126,-35.87029136932465,"campina grande","PB"
58423,-7.255630060852108,-35.934888389749496,"campina grande","PB"
58420,-7.2724207918809105,-35.9280541098589,"campina grande","PB"
58494,-7.6443164999999915,-35.55104625,"natuba","PB"
58402,-7.2084546285520945,-35.87019420951736,"campina grande","PB"
58421,-7.265494933473603,-35.92276050212974,"campina grande","PB"
58424,-7.270863313373653,-35.936408679741284,"campina grande","PB"
58436,-7.207082425087987,-35.942936792185726,"campina grande","PB"
58497,-7.6942434965389275,-35.66453939144028,"umbuzeiro","PB"
58487,-7.358277166318482,-35.788133029349034,"fagundes","PB"
58431,-7.208087891795127,-35.924942006876456,"campina grande","PB"
58489,-7.546350308742922,-35.70837675825085,"aroeiras","PB"
58441,-7.181092335882639,-35.98476335659657,"sao jose da mata","PB"
58418,-7.259076096979299,-35.90623583101095,"campina grande","PB"
58437,-7.210490556720983,-35.929730125356386,"campina grande","PB"
58465,-7.692883580606482,-36.15725894328097,"riacho de santo antonio","PB"
58434,-7.246119991948189,-35.92816493649776,"campina grande","PB"
58480,-7.493769065083,-36.28925272132397,"cabaceiras","PB"
58403,-7.20750651318597,-35.888811150152925,"campina grande","PB"
58458,-7.5233299999999295,-36.00004999999993,"barra de santana","PB"
58485,-7.633933993213537,-36.43475453639368,"sao domingos do cariri","PB"
58460,-7.743232162444185,-36.0629876303929,"alcantil","PB"
58540,-7.667585677725116,-36.880763786728025,"sume","PB"
58580,-7.520158122275139,-36.71049305067911,"serra branca","PB"
58500,-7.893729147987777,-37.11435257451245,"monteiro","PB"
58570,-7.3908048281076155,-36.80645019319417,"sao jose dos cordeiros","PB"
58560,-7.6230200221328035,-37.15007935806311,"ouro velho","PB"
58590,-7.391408386760657,-36.53146967144869,"são joão do cariri","PB"
58550,-7.6975116859805315,-37.0828479450466,"prata","PB"
58530,-7.888096772491805,-36.8227442182351,"camalau","PB"
58535,-7.79597240250463,-36.66106237999381,"congo","PB"
58515,-8.078213980851238,-37.09492149508739,"zabele","PB"
58575,-7.3175223629479555,-36.65464974265099,"parari","PB"
58548,-7.566602636880258,-37.06045358704511,"amparo","PB"
58520,-8.082587165509773,-36.85144034488872,"sao joao do tigre","PB"
58588,-7.630463157762074,-36.604161501697575,"coxixola","PB"
58533,-6.982217132163558,-34.830162059052526,"pindurão","PB"
58582,-7.60637714087956,-36.81613927850165,"santa luzia do cariri","PB"
58640,-6.993058669252736,-36.71191098857477,"junco do seridó","PB"
58675,-7.221472586861492,-36.63432087540709,"santo andre","PB"
58680,-7.206518210412318,-36.82510830081406,"taperoa","PB"
58600,-6.8737332800945925,-36.91189865386836,"santa luzia","PB"
58690,-7.379848428523557,-36.942181573145156,"livramento","PB"
58665,-6.940760711884288,-36.62703591683846,"tenorio","PB"
58620,-6.770696090363478,-36.98940546893924,"varzea","PB"
58625,-6.9281086372524205,-37.091777061711824,"são mamede","PB"
58660,-7.0678903559271165,-36.57977257532928,"juazeirinho","PB"
58698,-7.211424306162442,-37.059055668310044,"cacimbas","PB"
58695,-7.2887689375836064,-37.0849272932766,"desterro","PB"
58685,-7.074359265284383,-36.73453284183945,"assuncao","PB"
58670,-7.246921095719918,-36.48860882074382,"gurjao","PB"
58610,-6.775896970030417,-36.79834595097977,"sao jose do sabugi","PB"
58706,-7.019567227698031,-37.276592928244355,"patos","PB"
58778,-7.0931202781066975,-38.17354111988158,"aguiar","PB"
58753,-7.635474682722608,-37.87650349374389,"tavares","PB"
58748,-7.514639122372345,-37.639435035985095,"água branca","PB"
58755,-7.735443497126387,-37.99534074349565,"princesa isabel","PB"
58701,-7.038870942170223,-37.28184148590845,"patos","PB"
58703,-7.0290391027319865,-37.28397724452758,"patos","PB"
58798,-7.476206346262474,-38.04042056990706,"nova olinda","PB"
58735,-7.221873290738943,-37.25617066734871,"teixeira","PB"
58745,-7.382534959866495,-37.510066126614596,"imaculada","PB"
58707,-7.049801910429332,-37.27613910728637,"patos","PB"
58714,-6.907256581050758,-37.59801835577353,"condado","PB"
58795,-7.38665328218627,-37.989071075843114,"santana dos garrotes","PB"
58704,-7.01885408301656,-37.28096338237764,"patos","PB"
58740,-7.218650909237442,-37.39916373741279,"mae d'agua","PB"
58790,-7.429524919671517,-38.07156868397564,"pedra branca","PB"
58780,-7.301726750609973,-38.15223070460149,"itaporanga","PB"
58700,-7.024352881718228,-37.27856263881753,"patos","PB"
58760,-7.228539911185527,-37.751943759387714,"olho d'água","PB"
58750,-7.534674812322716,-37.817652643437036,"juru","PB"
58725,-7.158442898593389,-37.30572903555816,"sao jose do bonfim","PB"
58713,-6.906148401002077,-37.520306047634,"malta","PB"
58770,-7.019857137602968,-37.94396565599257,"coremas","PB"
58784,-7.251735660852432,-38.30001773062324,"sao jose de caiana","PB"
58765,-7.199286668366219,-37.92781693230987,"pianco","PB"
58737,-7.265602257247107,-37.33755933990472,"matureia","PB"
58775,-7.179140528524133,-38.14944455513745,"igaracy","PB"
58708,-7.076204747709527,-37.28688373685989,"patos","PB"
58758,-7.7404634999999935,-38.09818350000001,"sao jose de princesa","PB"
58715,-7.124192999999999,-37.60752375,"catingueira","PB"
58723,-6.846009231467321,-37.325436035916454,"sao jose de espinharas","PB"
58732,-7.12397776931988,-36.94639315542039,"areia de baraunas","PB"
58720,-7.085861345775605,-37.444981469697616,"santa teresinha","PB"
58705,-7.008093118407543,-37.28845915593149,"patos","PB"
58710,-6.740552933865064,-37.56897781496251,"vista serrana","PB"
58857,-6.889693500000003,-37.724274,"são bentinho","PB"
58884,-6.351909289510704,-37.75181651385692,"catole do rocha","PB"
58805,-6.7711486598010575,-38.23821995067455,"sousa","PB"
58840,-6.767805037736036,-37.8007188200736,"pombal","PB"
58890,-6.349672904250518,-37.49767072749323,"brejo do cruz","PB"
58865,-6.494015953708633,-37.44918481392514,"sao bento","PB"
58807,-6.764933117490468,-38.231402566731155,"sousa","PB"
58870,-6.436183290001688,-37.65561847900983,"riacho dos cavalos","PB"
58802,-6.76182353929905,-38.22622568534007,"sousa","PB"
58880,-6.3798659151622745,-37.82503164805101,"brejo dos santos","PB"
58860,-6.599039698798512,-37.622882374370334,"paulista","PB"
58823,-6.783582591390273,-38.084616972641186,"aparecida","PB"
58800,-6.760706691993601,-38.2287484257396,"sousa","PB"
58819,-6.841847720886446,-38.34534712542029,"marizopolis","PB"
58815,-6.943160999999948,-38.130712999999965,"sao jose da lagoa tapada","PB"
58801,-6.756439581398888,-38.22826951058397,"sousa","PB"
58818,-6.617943590143187,-38.09686620782328,"sao francisco","PB"
58835,-6.590710163510188,-37.91394109922627,"lagoa","PB"
58893,-6.212087167110753,-37.3559262917777,"sao jose do brejo do cruz","PB"
58806,-6.7561618502013445,-38.238115175799216,"sousa","PB"
58832,-6.5408306296502445,-37.711731319862686,"mato grosso","PB"
58808,-6.7711486598010575,-38.23821995067455,"sousa","PB"
58820,-6.520364999999997,-38.179279285782656,"lastro","PB"
58830,-6.5537172728451445,-37.80556244897418,"jerico","PB"
58804,-6.781176871286787,-38.227600170957096,"sousa","PB"
58817,-6.916206081618757,-38.324702136031256,"nazarezinho","PB"
58824,-6.592757966217426,-38.114728043440564,"santa cruz","PB"
58887,-6.44626694121497,-37.926856911015456,"bom sucesso","PB"
58895,-6.188745867373692,-37.53417932527836,"belem do brejo do cruz","PB"
58900,-6.895225938871665,-38.56192119638417,"cajazeiras","PB"
58955,-7.215725392871301,-38.368405848286535,"serra grande","PB"
58945,-7.0370279966553335,-38.34586439130389,"carrapateira","PB"
58910,-6.730480093687358,-38.44648069185242,"são joão do rio do peixe","PB"
58970,-7.557180011994394,-38.508656616623995,"conceição","PB"
58995,-7.705123576558218,-38.15617420132262,"manaíra","PB"
58915,-6.519126741869719,-38.41503643884071,"uirauna","PB"
58994,-7.426769898400557,-38.26366371328231,"diamante","PB"
58985,-7.5525295403724275,-38.333371869700436,"santana de mangueira","PB"
58940,-7.121183721955488,-38.49768502658436,"sao jose de piranhas","PB"
58935,-6.92330960716304,-38.674599562394064,"cachoeira dos indios","PB"
58980,-7.504601158150347,-38.410034294030645,"ibiara","PB"
58922,-6.4523275522352685,-38.550884391153524,"bernardino batista","PB"
58960,-7.313537566603111,-38.51404478025783,"bonito de santa fe","PB"
58933,-6.403671411602919,-38.49845283303189,"poco dantas","PB"
58920,-6.58137983492935,-38.598503182363245,"triunfo","PB"
58993,-7.418572173997089,-38.21743472666208,"boa ventura","PB"
58930,-6.8709869999999995,-38.648447999999995,"bom jesus","PB"
58925,-6.722515624940928,-38.641542478732006,"santa helena","PB"
58908,-6.5760908701885095,-38.51217336872672,"poco de jose de moura","PB"
58950,-7.212765464435089,-38.58508684279077,"monte horebe","PB"
58978,-7.625139551078412,-38.55847188222507,"santa ines","PB"
58928,-6.482814165227728,-38.47966669011944,"joca claudino","PB"
59064,-5.8331894727598455,-35.21431166010473,"natal","RN"
59025,-5.784737971694812,-35.2054456090658,"natal","RN"
59067,-5.8589472881008176,-35.24596161172017,"natal","RN"
59086,-5.87077334110451,-35.20888722814357,"natal","RN"
59015,-5.805061455479495,-35.202153211974405,"natal","RN"
59062,-5.815326063742324,-35.226825923675726,"natal","RN"
59012,-5.777433114425645,-35.198383741951844,"natal","RN"
59068,-5.856259499999994,-35.23363875000001,"natal","RN"
59065,-5.8383604540654375,-35.215977263806344,"natal","RN"
59066,-5.8511188710615984,-35.21889776741765,"natal","RN"
59078,-5.854156890572106,-35.20066504951775,"natal","RN"
59020,-5.802837618373424,-35.20164321098454,"natal","RN"
59082,-5.864338395606092,-35.18923476586273,"natal","RN"
59037,-5.805179786956451,-35.22627096003573,"natal","RN"
59056,-5.816017430456122,-35.203077730253355,"natal","RN"
59090,-5.885825448237058,-35.17532698765073,"natal","RN"
59040,-5.727435856793123,-35.2609452039794,"natal","RN"
59060,-5.814439379569151,-35.2484441996436,"natal","RN"
59054,-5.810642387044394,-35.218474127492115,"natal","RN"
59071,-5.8217639506029855,-35.239976622540226,"natal","RN"
59075,-5.825074358589648,-35.20160270774423,"natal","RN"
59010,-5.769769746321206,-35.202647064660454,"natal","RN"
59074,-5.823181974444902,-35.262565461667336,"natal","RN"
59073,-5.854324390501517,-35.25100695155527,"natal","RN"
59014,-5.790382794621693,-35.19527154815625,"natal","RN"
59050,-5.806891160483152,-35.2355611046806,"natal","RN"
59022,-5.805773748542904,-35.205215532056094,"natal","RN"
59080,-5.851241769086473,-35.207529631975284,"natal","RN"
59076,-5.832762883432378,-35.206586172629706,"natal","RN"
59063,-5.818950827370276,-35.21633146433722,"natal","RN"
59084,-5.8687295861849655,-35.19870162808015,"natal","RN"
59091,-5.879912620728525,-35.19863913132961,"natal","RN"
59092,-5.882265699889063,-35.180498774916785,"natal","RN"
59069,-5.8450761509896445,-35.242349333602704,"natal","RN"
59031,-5.80634755760776,-35.210487256764445,"natal","RN"
59030,-5.800559887875781,-35.211296723844406,"natal","RN"
59070,-5.8272935867332185,-35.233949943937894,"natal","RN"
59052,-5.8093109264527465,-35.233045831669436,"natal","RN"
59035,-5.804155310502686,-35.226950726191,"natal","RN"
59094,-5.871662024986956,-35.18695259963072,"natal","RN"
59072,-5.822797566701598,-35.249701567038706,"natal","RN"
59088,-5.879141145328188,-35.20142316133947,"natal","RN"
59042,-5.771786948669198,-35.19659039060018,"natal","RN"
59032,-5.807195823539832,-35.217001998108756,"natal","RN"
59077,-5.84026560421836,-35.20826026672055,"natal","RN"
59110,-5.755556011656768,-35.257401838190304,"natal","RN"
59127,-5.7486458237635985,-35.25552246779968,"natal","RN"
